"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS"
1,0.1,0.1,0.1,0,0.1,6.61263721150856,6.61096476218047,0
2,4.39495158519431,2.41266623818155,3.40380891168793,0,0.100823379639492,4.31449478757872,4.25323293058829,0
3,2.87967014454495,1.59674546244728,2.23820780349612,0,0.100823387075051,6.3572764479269,6.31626180459023,0
4,4.19588942113375,2.30547891907202,3.25068417010289,0,0.10082338262806,5.97865723469851,5.91779940614134,0
5,3.95149505787795,2.17388195424197,3.06268850605996,0,0.100823381295296,5.30947020072843,5.24787544067093,0
6,3.51899517558729,1.94099740223931,2.7299962889133,0,0.100823378226785,2.01636590393104,1.95375098254892,0
7,1.39659161327728,0.798164714841612,1.09737816405945,0,0.100823371760209,5.30066462289928,5.28035506962899,0
8,3.51472762116278,1.93869948831842,2.7267135547406,0,0.100823378391929,1.93712008545707,1.89359744127786,0
9,1.34816879499978,0.772090889615269,1.06012984230753,0,0.100823371642334,1.06541597781298,1.04648807805322,0
10,0.785606129274101,0.469172531147593,0.627389330210847,0,0.100823382656881,2.09561181480533,2.08045360878997,0
11,1.44703581146402,0.825326975403704,1.13618139343386,0,0.100823375066561,2.73838330591914,2.71393717523666,0
12,1.86203587587787,1.04878854854962,1.45541221221374,0,0.1008233760866,3.85662990277752,3.83165819358112,0
13,2.58510780753929,1.43813497329039,2.01162139041484,0,0.100823380634271,3.33712967376118,3.30261653509324,0
14,2.25023236260581,1.25781742601851,1.75402489431216,0,0.100823372176264,3.16102758677464,3.13173128552731,0
15,2.13696476510284,1.19682718120922,1.66689597315603,0,0.100823371723429,3.88304501307537,3.85728002003428,0
16,2.60331583070035,1.44793929345404,2.02562756207719,0,0.100823372793808,4.22644359517269,4.19312816462211,0
17,2.82405099670025,1.56679669053091,2.19542384361558,0,0.100823393187499,2.81762961630964,2.77258962118764,0.000160000000000011
18,1.9136127331434,1.07656070246183,1.49508671780262,0,0.100823374415763,2.06039128479995,2.02927261680822,0.00891
19,1.42573818236316,0.813859021272469,1.11979860181781,0,0.100823385362737,3.0465617932749,3.02270298766064,0.01802
20,2.06059526785019,1.15570514422702,1.60815020603861,0,0.100823378210196,1.2855433271919,1.2539213238338,0.025945
21,0.927007703255611,0.54531184021456,0.736159771735086,0,0.100823381304627,0.915729520605855,0.898745805838203,0.03625
22,0.688027448575493,0.416630164617573,0.552328806596533,0,0.100823378037002,2.40378991601764,2.39200404032099,0.045475
23,1.64659901689261,0.932784086019097,1.28969155145585,0,0.100823374114902,3.41637528285584,3.39146054137216,0.05316
24,2.29997075576279,1.28459963771842,1.79228519674061,0,0.100823378283317,2.61511211263428,2.57671567370569,0.062315
25,1.78272539867179,1.00608290697712,1.39440415282446,0,0.100823376359662,0.98617020604085,0.958731518967603,0.07026
