"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS"
1,0.1,0.1,0.1,0,0.1,5.68669329549811,5.68479597618458,0
2,3.79102278341111,2.08747380645214,2.93924829493162,0,0.100823379859021,4.2528591567389,4.19126395904306,0
3,2.83773846641709,1.57416686653228,2.20595266647469,0,0.100823377625097,6.24280968389109,6.19965159540075,0
4,4.12080467030774,2.26504866862724,3.19292666946749,0,0.100823378686236,8.04785346873294,7.98701335912351,0
5,5.28442560324118,2.89161378636064,4.08801969480091,0,0.100823384996237,2.35976461768376,2.28250379419257,0
6,1.61942854810045,0.918153833592553,1.2687911908465,0,0.100823379618561,4.08556241027221,4.05318923371768,0
7,2.72666914739491,1.51436031013572,2.12051472876531,0,0.100823371449664,3.59247700943711,3.54033452946044,0
8,2.41009822502042,1.34389904424177,1.87699863463109,0,0.100823372571636,3.7333585010888,3.69262108941577,0
9,2.50264398728402,1.39373137776832,1.94818768252617,0,0.100823377136879,7.19375950321708,7.1555149033167,0
10,4.73336077124707,2.59488656913304,3.66412367019006,0,0.100823383146689,5.25663974510355,5.17591462128422,0
11,3.48323736492557,1.92174319649838,2.70249028071198,0,0.100823377532537,2.42140008679995,2.36956750289926,0
12,1.6590039689536,0.939463675590398,1.299233822272,0,0.100823382679561,6.11953870423328,6.09837353146934,0
13,4.04476852556479,2.22410612915027,3.13443732735753,0,0.10082341762143,3.36354614519741,3.30811138636237,0
14,2.26694623347398,1.26681720263984,1.76688171805691,0,0.100823378570556,2.06919645847625,2.03061796801784,0
15,1.43100640916698,0.816695758782219,1.1238510839746,0,0.100823380333406,0.942144786434877,0.917940441713291,0.007215
16,0.70537099918222,0.425968999559657,0.565669999370938,0,0.100823383800774,1.32076376336296,1.30729677300518,0.018015
17,0.948513079643475,0.556891658269563,0.752702368956519,0,0.100823380262359,2.92329036338843,2.90780381127209,0.026665
18,1.98157749738956,1.11315711397899,1.54736730568428,0,0.100823371626997,3.10819702572303,3.08216846842189,0.03234
19,2.10283164030325,1.17844780631713,1.64063972331019,0,0.100823371724957,5.12456280644691,5.10047322127793,0.03605
20,3.40468010707044,1.87944313457639,2.64206162082341,0,0.100823387153276,3.74216411690086,3.69508299846759,0.04253
21,2.51090433954216,1.39817925975347,1.95454179964781,0,0.100823377625226,3.19624811742634,3.16263625042482,0.04851
22,2.15938956410461,1.2089020729794,1.68414581854201,0,0.100823371991178,3.0113410383058,2.98377623524607,0.053785
23,2.04063955843293,1.14495976223312,1.59279966033303,0,0.100823445467326,3.02895336110444,3.00672300838207,0.056765
24,2.05332185033054,1.15178868863952,1.60255526948503,0,0.100823388157322,5.09814834027452,5.07826749948097,0.058045
25,3.38964835718561,1.87134911540764,2.63049873629662,0,0.10082337732332,3.24027356417705,3.2075959185301,0.05932
26,2.19056302561767,1.2256877830249,1.70812540432128,0,0.100823380639273,1.42642482104309,1.39343986044827,0.06698
27,1.01787282466744,0.594239213282467,0.806056018974952,0,0.100823381533621,1.18868736109771,1.17424597017296,0.073625
28,0.865030305521522,0.51193939528082,0.68848485040117,0,0.100823390373144,1.11824672369311,1.10334373292817,0.08302
29,0.818722547365565,0.487004448581458,0.652863497973512,0,0.100823373773247,1.07422109056269,1.06043558383827,0.092065
30,0.790497345718448,0.471806263079164,0.631151804398807,0,0.10082337936662,3.14341762269749,3.13465264831718,0.09507
31,2.12715602086568,1.19154554969691,1.65935078528129,0,0.100823387990318,2.29812904088706,2.27381416106146,0.09875
32,1.58152003747396,0.89774152320959,1.23963071125281,0,0.100823390917117,1.88428976474636,1.86236491296908,0.105165
33,1.31667828754032,0.750189655424209,1.02379159764214,0,0.100823387119349,0.889314295726143,0.872723650605401,0.11022
34,0.675473380510388,0.405254352350352,0.531362803977649,0,0.100823611564544,0.933341771427461,0.923980511916997,0.11648
35,0.705651663692338,0.418311391374671,0.546754493837158,0,0.100823372419425,1.2062974384437,1.19762673165823,0.121085
36,0.885406423936826,0.509985566586438,0.672491104971519,0,0.100823372512242,1.05661089593076,1.04769293802109,0.12296
37,0.789117490443579,0.458725583070659,0.599863058779146,0,0.100823401953212,1.65535753919156,1.64584591530723,0.1274
38,1.18165794267999,0.659372596533998,0.875550993034298,0,0.100823395414758,0.56352593533787,0.546231771990751,0.134825
39,0.468362996604979,0.288405982919912,0.358995010021045,0,0.100780929548516,1.10018688942427,1.09446068734478,0.139295
40,0.823200537267095,0.467437908123987,0.602462579406866,0,0.100823372353098,0.633966536587743,0.623391914129429,0.144835
41,0.517122727616841,0.310181334655122,0.385526769715788,0,0.100823533659407,0.704408356105439,0.696604842241797,0.1525
42,0.564900910281334,0.331579852669689,0.411675138386006,0,0.100823404174284,0.457864861050193,0.44877482980011,0.16122
43,0.402618626301962,0.248776979390503,0.298063355040653,0,0.100641550500659,2.44353286193954,2.43649045528279,0.17096
44,1.73209250481414,0.890655794819428,1.13945581965982,0,0.100823371722618,2.32454395338752,2.30344900875517,0.1763
45,1.65653451554407,0.847963109426857,1.07641563454656,0,0.100823463145609,0.986171029491743,0.966908108945742,0.18102
46,0.761454960680479,0.415573435066592,0.509354687538888,0,0.100823372363967,1.00378034970222,0.996267299700303,0.18313
47,0.774578745422867,0.420800909161304,0.51494391746262,0,0.100823402207079,1.16227231759041,1.15641970925171,0.18142
48,0.8813384559417,0.472541770842083,0.582991187795168,0,0.100823385644887,0.915729558845985,0.909126339144323,0.179635
49,0.714936267810256,0.393999988862544,0.482085025417594,0,0.100823384955871,1.1446619409692,1.13964691715901,0.176775
