"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS"
1,0.1,0.1,0.1,0,0.1,0.118319908890203,0.114828129286996,0
2,0.173999016267682,0.139845624144137,0.156922320205909,0,0.100156877914487,0.0934352201789848,0.0879111252255547,0
3,0.230655084073529,0.170352737578054,0.200503910825792,0,0.100276988778236,0.122710721456285,0.115486534338324,0
4,0.305084702951705,0.210430224666303,0.257757463809004,0,0.100434779570258,0.154872600515067,0.145144045098973,0
5,0.398612118622052,0.26079114079649,0.329701629709271,0,0.100633057691479,0.136448712497366,0.12341113439875,0
6,0.478092210285253,0.303588113230521,0.390840161757887,0,0.100801555485805,0.100224916038805,0.0861564586754583,0
7,0.533620105547983,0.333487749141222,0.433553927344602,0,0.100919274623762,0.119242800298081,0.105030127729612,0
8,0.601378351833822,0.369972958679751,0.485675655256786,0,0.101062922105888,0.126688376567356,0.111447038241628,0.014265
9,0.673304110584244,0.408702213391516,0.54100316198788,0,0.101215404714438,0.0820636030991388,0.0650311978850692,0.029105
10,0.715259976942496,0.431293833738267,0.573276905340381,0,0.101304351151118,0.136668103806686,0.117793609312148,0.04458
11,0.791259441224745,0.47221662219794,0.631738031711342,0,0.101465470015396,0.0794695074485289,0.0566593543905703,0.06137
12,0.827777677371698,0.491880287815529,0.659828982593613,0,0.101542888676028,0.117563595663754,0.0945158193190958,0.077675
13,0.888719914027919,0.524695338322726,0.706707626175322,0,0.101672086217739,0.135817685804769,0.112284914448414,0.09328
14,0.961160781126688,0.563701794327357,0.762430966482345,0,0.101825660855989,0.147484703167523,0.12143592109183,0.109245
15,1.03986670048493,0.605510538601473,0.821574134306893,0,0.101992517405028,0.144780705867245,0.113643810766744,0.12668
16,1.11411499466238,0.643949609652187,0.874913296583549,0,0.102149923788684,0.155564522032842,0.122282703958912,0.14412
17,1.19471784351847,0.684607589121408,0.930193779412287,0,0.102320801828259,0.0915072280708933,0.0552570046559439,0.161835
18,1.23144544657097,0.702647361457603,0.95419103995709,0,0.10239866434673,0.164914986685156,0.128424711205548,0.179235
19,1.31760747573901,0.743866381378838,1.0077885227217,0,0.102581327848567,0.106104199552826,0.0670316767968383,0.196715
20,1.36294858813807,0.764984616627807,1.03459058646261,0,0.102677451006853,0.141555979861965,0.10275667264163,0.213645
21,1.43307427612738,0.796803254205497,1.07369888009054,0,0.10282611746539,0.115099954681001,0.0794517410821624,0.228695
22,1.48774395972319,0.821033724550873,1.10254245941741,0,0.102942017194613,0.160911712169254,0.125494057774402,0.243165
23,1.57475575914416,0.858730404070381,1.14596621464889,0,0.103126482209386,0.0920707004547196,0.0523548940135668,0.258555
24,1.61079520934706,0.874684106785665,1.16311047674836,0,0.103202885843816,0.182652470315256,0.140287947737519,0.274585
