"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS"
1,0.1,0.1,0.1,0,0.1,0.0935552767969044,0.089544275310689,0
2,0.157616599682834,0.131024322906141,0.144320461294487,0,0.100122147191328,0.0691345421665004,0.0633584647637718,0
3,0.198389427665944,0.152978922589354,0.175684175127649,0,0.100208585586652,0.140748213014538,0.133909036233875,0
4,0.284632592370002,0.199417549737693,0.242025071053848,0,0.100391421095824,0.120873668456382,0.110822742090213,0
5,0.355956811353596,0.237822898421167,0.296889854887382,0,0.10054262844007,0.120128252617465,0.10721375392067,0
6,0.424933195345801,0.274964028263123,0.349948611804462,0,0.100688858374133,0.12979493395855,0.115073060157921,0
7,0.49899196373983,0.314841826629139,0.406916895184484,0,0.100845862963129,0.0747713969643074,0.0577522917375372,0.013175
8,0.536153583190255,0.334851929410137,0.435502756300196,0,0.100924645596363,0.131676231071624,0.113358334541977,0.03224
9,0.60911421715413,0.374138424621454,0.491626320887792,0,0.101079322140367,0.0628907533874958,0.0419427454449132,0.051465
10,0.636096167871456,0.388667167315399,0.512381667593427,0,0.101136523875888,0.0429216612166671,0.0219954550023779,0.07007
11,0.650252558949213,0.396289839434192,0.523271199191703,0,0.101166535424973,0.0822901959335567,0.0627076930703916,0.08741
12,0.690650021953529,0.418042297245805,0.554346116177783,0,0.101252178046542,0.0905802784566655,0.0684980484306517,0.10564
13,0.734882596528445,0.441663576004573,0.587890333120559,0,0.10134595110464,0.132607586499073,0.108449643606232,0.1243
14,0.805577198256647,0.478391223754069,0.638991039156313,0,0.101495823660304,0.123492629345442,0.0971921347951259,0.14292
15,0.869534384901236,0.510710586743835,0.682997025826714,0,0.101631412895991,0.0672169815767337,0.040565244364157,0.16069
16,0.896478551398599,0.523967767470922,0.70065782703453,0,0.101688534528965,0.115063618990226,0.0887309125089143,0.177875
17,0.955956766241633,0.552480113366188,0.737800056314262,0,0.101814628344432,0.111735257916697,0.0837624887520384,0.195075
18,1.01258225456947,0.578921210670993,0.771436725416911,0,0.101934674379687,0.0899709677944428,0.0598122872226315,0.2126
19,1.05335181520616,0.597449939066868,0.794259413757963,0,0.102021105848237,0.117833294769779,0.0858423608873196,0.23046
20,1.11236710592671,0.623534164979917,0.825188984736076,0,0.102146218264565,0.159839264655868,0.12439380031099,0.249095
21,1.19863660962795,0.660560279829979,0.867243867820159,0,0.102329109612411,0.108397035986174,0.0705499141434436,0.26772
22,1.24659100909846,0.682528193942864,0.889530624413448,0,0.102430772939289,0.0629013364357778,0.0238383208962367,0.286295
23,1.2624456733972,0.69030333864611,0.896535456470149,0,0.102464384827602,0.132684891730855,0.0924566667456085,0.30513
24,1.32257081692838,0.721846909780719,0.921638384354209,0,0.102591850131888,0.0850261237981428,0.0431978540676732,0.32392
25,1.35002124040008,0.737229576530731,0.932402525504343,0,0.102650045029648,0.0388405428807785,0,0.342315
26,1.35002136191176,0.737229653788398,0.932402567076951,0,0.102650045287253,0.121494293597415,0.0796222171366887,0.36085
27,1.39830698270347,0.767930850789489,0.948921909191584,0,0.102752410803331,0.116499756229137,0.0733396483106159,0.379355
28,1.441712651316,0.797289658528191,0.962794710582319,0,0.10284443082079,0.173689565116696,0.13306990577237,0.396575
29,1.51874168761949,0.852444818106046,0.985718780685099,0,0.103007732377753,0.100733195186292,0.0552902553276415,0.41471
30,1.5499258600917,0.876139762725974,0.994725391093279,0,0.103073842823395,0.154769557974922,0.108967372713314,0.43268
31,1.60985527787094,0.924414969501776,1.01170554503629,0,0.103200893189087,0.156035247567265,0.109278729550263,0.45042
32,1.66843581009849,0.974386351049747,1.027969581497,0,0.103325083917409,0.184485143135805,0.136533058434366,0.46802
33,1.73971655665684,1.03872896614472,1.04733515137778,0,0.103476199100113,0.153594370338353,0.100226439127754,0.486565
34,1.79054471730817,1.08741787287592,1.06080718393776,0,0.103583954800694,0.174900108980894,0.119483246498745,0.505235
35,1.8490149365904,1.14758770922047,1.07604446521203,0,0.103707911665572,0.178903648771799,0.121705650517149,0.523885
