"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS","WSO.WSO"
44,0.104938724055934,0.102513404101985,0.1034415418191,0,0.100010470094999,0.00615902621160478,0.00474288547156088,0.14179,0
45,0.103171143873332,0.1016051781975,0.102188557453541,0,0.100006722825011,0.0161177166438195,0.0147921906464211,0.144645,0
46,0.109821879053963,0.104950492127469,0.106726672232619,0,0.100020822383594,0.00720809498619515,0.00572334069673448,0.14841,0
47,0.103867053731797,0.101938134292626,0.102621549464445,0,0.100008198153911,0.00537264911824045,0.00381795017826094,0.15349,0
48,0.102569942988517,0.101278249777193,0.10171824331044,0,0.100005448279136,0.00930360756508468,0.00799773527680868,0.1562,0
49,0.105346859435659,0.102648644820321,0.103548407120174,0,0.100011335342004,0.00746952002344228,0.00641752204329948,0.155485,0
50,0.104304608250316,0.102134645085374,0.102862345921492,0,0.100009125769491,0.00602790448021669,0.00504901333786571,0.153845,0
51,0.10338286427103,0.101681695617571,0.102259578913982,0,0.100007171672255,0.00183454484292381,0.000850993651692205,0.152375,0
52,0.100583164651431,0.100290545317643,0.100391095469938,0,0.100001236309061,0.00314475291014623,0.00219071910342236,0.15078,0
53,0.101461150503396,0.10072973875396,0.100984227170333,0,0.100003097639067,0.00432411334458529,0.00352160509222032,0.14659,0
54,0.102344831474962,0.101178433650294,0.101597505131992,0,0.100004971042727,0.00419315582466745,0.00354982140950159,0.13911,0
55,0.102356820982559,0.101197769423484,0.101638283547127,0,0.100004996460483,0.00615869913631275,0.00525623688839974,0.13651,0
56,0.103480830001965,0.101775871431488,0.102436428506065,0,0.100007379359604,0.00144143099540584,8.93220498195588e-05,0.139615,0
57,0.100083280654258,0.100042292166913,0.100057811449094,0,0.100000176554987,0.00379987069322418,0.00223404462115106,0.145225,0
58,0.101478818507188,0.100744717547221,0.101011207811739,0,0.100003135095235,0.00222757435070723,0.000816920815806431,0.14917,0
59,0.100552949354789,0.100276817957428,0.100374081850563,0,0.100001172252632,0.00248959450650311,0.00131123076995734,0.150625,0
60,0.100874444614866,0.100436812550435,0.100589246210389,0,0.100001853822584,0.0015723858762122,0.000573122798915486,0.149665,0
61,0.10038487706929,0.100192535251208,0.100260028977352,0,0.100000815939387,0.000786185020835605,0,0.150815,0
62,0.1,0.1,0.1,0,0.1,0.00104823839548352,0,0.15506,0
