"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS","WSO.WSO"
1,0.1,0.1,0.1,0,0.1,0.0853003994324717,0.0834030801189408,0,0
2,0.153966593011039,0.129058934698252,0.141512763854645,0,0.100114409177183,0.063357646824828,0.0605315877149234,0,0
3,0.139674432792111,0.121363156118829,0.13051879445547,0,0.100084109797519,0.0929759432927958,0.0905512515607207,0,0
4,0.158945013828607,0.131739622830788,0.145342318329697,0,0.100124963429317,0.11990644415077,0.117264162603822,0,0
5,0.176385852359925,0.141130843578421,0.158758347969173,0,0.100161938007003,0.0351711607714364,0.0322976865539374,0,0
6,0.121583175802029,0.111621710047246,0.116602442924638,0,0.1000457563327,0.0608248192029679,0.0580122566193244,0,0
7,0.137740175176489,0.12032163278734,0.129030903981915,0,0.100080009171374,0.0535016598433162,0.050490497219479,0,0
8,0.133065905289972,0.117804718233062,0.125435311761517,0,0.100070099719215,0.0555944225425232,0.0530138669574917,0,0
9,0.134616624563966,0.118639720919059,0.126628172741512,0,0.100073387244076,0.107127573199407,0.104770270897924,0,0
10,0.168104324742336,0.136671559476643,0.152387942109489,0,0.100144381168454,0.0783343730071271,0.075124675066467,0,0
11,0.149263353615285,0.126526421177461,0.137894887396373,0,0.100104438309664,0.0360697084755937,0.0335522565874399,0,0
12,0.122154917349391,0.111929570880441,0.117042244114916,0,0.100046968424781,0.0911072118196175,0.0893045091214867,0,0
13,0.157999390893967,0.131230441250598,0.144614916072283,0,0.100122958708695,0.050113098288013,0.0476734388064304,0,0
14,0.131334019020167,0.116872164087782,0.124103091553975,0,0.100066428120323,0.0308118495200626,0.0282443485802688,0,0
15,0.118590838262344,0.110010451372031,0.114300644817187,0,0.100039412577116,0.0140255500799055,0.0116996799303297,0.007215,0
16,0.107761260305819,0.104179140164672,0.105970200235246,0,0.100016453871848,0.0196576077735988,0.0172714255426057,0.018015,0
17,0.111250921563371,0.106058188534123,0.108654555048747,0,0.100023851953714,0.0435119612230909,0.041400408844177,0.026665,0
18,0.126888694771046,0.11447852795364,0.120683611362343,0,0.100057004032915,0.0462791020528172,0.0443577544531853,0.03234,0
19,0.128926976312229,0.115576064168123,0.122251520240176,0,0.100061325189782,0.0763047196669987,0.0746049066877758,0.03605,0
20,0.14852230374658,0.126127394325081,0.13732484903583,0,0.100102867283943,0.0557432460856629,0.0534143136795776,0.04253,0
21,0.13497164742298,0.118830887073912,0.126901267248446,0,0.100074139892537,0.0475980328625957,0.0455283268427173,0.04851,0
22,0.129753227956093,0.116020968899435,0.122887098427764,0,0.100063076843267,0.044839617499524,0.0429345942456919,0.053785,0
23,0.128027187739614,0.115091562629023,0.121559375184318,0,0.100059417638008,0.0451002371703509,0.0434939971059571,0.056765,0
24,0.128356369597834,0.115268814398833,0.121812591998334,0,0.100060115503547,0.0759105059155606,0.0744796561193581,0.058045,0
25,0.148431203816563,0.126078340516611,0.137254772166587,0,0.100102674152091,0.0482670027264716,0.0466443065010409,0.05932,0
26,0.130501129774633,0.116423685263264,0.123462407518949,0,0.100064662395122,0.021240145369499,0.0189815097164619,0.06698,0
27,0.112564699813305,0.106765607591779,0.109665153702542,0,0.100026637163604,0.0176935947990781,0.015837754568883,0.073625,0
28,0.1103587555394,0.105577791444292,0.107968273491846,0,0.100021960561744,0.0166443303786655,0.0144358814770972,0.08302,0
29,0.109443193995546,0.105084796766832,0.107263995381189,0,0.100020019571271,0.0159887407205207,0.0138482562352492,0.092065,0
30,0.10905289508029,0.104874635812464,0.106963765446377,0,0.10001919213757,0.0467863493412767,0.0453822822204097,0.09507,0
31,0.129461585965052,0.115863930904259,0.122662758434656,0,0.100062458562246,0.0342195029348238,0.0325171695260432,0.09875,0
32,0.121265705396527,0.111450764330596,0.11635823464187,0,0.100045083295441,0.0280526429857776,0.026107106833681,0.105165,0
33,0.117121033802882,0.109149434692808,0.112999546405795,0,0.100036296591662,0.0132386705228327,0.0115206669976705,0.11022,0
34,0.107633253032213,0.104048970233495,0.105721687904346,0,0.100016182496428,0.0138913395880511,0.0121519856991768,0.11648,0
35,0.107997143383773,0.104203040593135,0.105899020592107,0,0.100016953943974,0.0179540355345853,0.0163993291043408,0.121085,0
36,0.110794139386671,0.105634583717277,0.10786795344466,0,0.1000228835755,0.015727067160534,0.0144132367494396,0.12296,0
37,0.109515505022539,0.104953369360486,0.106902227170795,0,0.100020172870648,0.0246384239809694,0.0230841177682951,0.1274,0
38,0.115227711246978,0.107874914144914,0.110918298469201,0,0.100032282747844,0.00838853393576612,0.00639548570745731,0.134825,0
39,0.104352345050488,0.1022260830658,0.103060113733442,0,0.100009226971507,0.0163801913011959,0.0148837232161355,0.139295,0
40,0.109862573301206,0.105010891816377,0.10685226963446,0,0.100020908655399,0.00943605951547187,0.00775587662310695,0.144835,0
41,0.105216610505343,0.102628531609698,0.103570766665822,0,0.100011059214271,0.0104835087900865,0.00860415334598008,0.1525,0
42,0.105763387064204,0.102870900603567,0.103863843593427,0,0.100012218380576,0.00681435734767338,0.00478451487375506,0.16122,0
43,0.103248827178216,0.101597225224417,0.102126346851804,0,0.100006887513618,0.0364287185899659,0.0342920477927653,0.17096,0
44,0.123014477475777,0.111149201141292,0.114657580184488,0,0.100048790692249,0.0346082431572883,0.0327966648219173,0.1763,0
45,0.122237996513534,0.110686042633692,0.113949906370102,0,0.100047144552609,0.0146820505808447,0.0129566937936041,0.18102,0
46,0.108906285205023,0.104249080144439,0.105511789491113,0,0.100018881324635,0.0149401337332936,0.0136277999200033,0.18313,0
47,0.109262396258767,0.104404803083133,0.105697449611353,0,0.100019636280069,0.0172992289144967,0.0162896977947558,0.18142,0
48,0.111045725662827,0.105266596506281,0.106828012325833,0,0.100023416938405,0.0136301953947217,0.0126128737336876,0.179635,0
49,0.108564125269602,0.104094504547014,0.105321267241904,0,0.100018155945572,0.0170368747190576,0.0161092217238144,0.176775,0
50,0.110901584673433,0.105235104020857,0.106830133280711,0,0.100023111359508,0.0180861671989338,0.0173154785557388,0.170995,0
51,0.111680153193482,0.105658068904767,0.107438184560264,0,0.10002476192477,0.00943641223703958,0.0086407099937082,0.16559,0
52,0.105835628130293,0.102850108814205,0.103773171123142,0,0.100012371531636,0.00576600324613221,0.00501755127036084,0.159915,0
53,0.103376967823448,0.101663509642674,0.102218266321656,0,0.100007159171786,0.0120555789342185,0.0113827453612267,0.15297,0
54,0.107597850424199,0.10378203572578,0.105087169794852,0,0.100016107442899,0.0111392736343681,0.0104439543065295,0.146035,0
55,0.106959461200279,0.103500474776644,0.104748459542625,0,0.100014754057745,0.00799396200125558,0.00721410622938499,0.14082,0
56,0.104802572841142,0.102434504606165,0.103323121222476,0,0.100010181454423,0.00550379524443063,0.00465391326613696,0.13708,0
57,0.103095173350682,0.101577775472475,0.102163204564688,0,0.100006561767503,0.00694502152244367,0.00613426268761408,0.13285,0
58,0.104056778284093,0.102081020970116,0.102867273320533,0,0.100008600369962,0.00838660696088492,0.00756823970659372,0.128645,0
59,0.104998952372508,0.10258045660907,0.103572694887343,0,0.10001059777903,0.0089109425789176,0.00806444972175556,0.12482,0
60,0.10531636817717,0.102759863908927,0.103837664079428,0,0.100011270700536,0.00668325056646086,0.00578958539169179,0.12174,0
61,0.103819843280076,0.101992089427409,0.102779705293109,0,0.100008098067754,0.00655200475744896,0.00566682215732969,0.11869,0
62,0.103725584353091,0.101951670633389,0.102732521657603,0,0.100007898238829,0.00891070919420675,0.00806596832756933,0.114975,0
63,0.105285558912583,0.102784101810906,0.103913992034799,0,0.100011205384895,0.00720742251424561,0.00654010698825921,0.10768,0
64,0.104276959447596,0.102277172332153,0.103226744517597,0,0.100009067154029,0.00799352096051746,0.00741626030702011,0.098405,0
65,0.104826323877348,0.102598789780111,0.10371255682873,0,0.10001023180662,0.00812465409175336,0.00755686731498471,0.088825,0
66,0.104917307436299,0.102647780927238,0.103782544181769,0,0.100010424691765,0.00877988456176762,0.00818385138055999,0.079935,0
67,0.105324151491529,0.102866850803131,0.10409550114733,0,0.100011287201162,0.00786264898395564,0.00704976519517371,0.075475,0
68,0.104590835466982,0.102471988328375,0.103531411897679,0,0.10000973257119,0.00707627735368061,0.0063018418117532,0.0704,0
69,0.104106100025341,0.102210976936722,0.103158538481031,0,0.100008704932054,0.00707620680188155,0.0063935961152203,0.06356,0
70,0.104162227338351,0.102241199336035,0.103201713337193,0,0.100008823921957,0.00864870718683514,0.00803087695627514,0.055275,0
71,0.105219208778443,0.102810343188393,0.104014775983418,0,0.10001106472261,0.00668323721084114,0.00605258288615669,0.047165,0
72,0.103942505035358,0.102122887326731,0.103032696181044,0,0.100008358110675,0.00615890001077958,0.0054953642723453,0.039935,0
73,0.103577842403344,0.101926530524877,0.102752186464111,0,0.100007585025895,0.00563469604383148,0.00513190639682862,0.028745,0
74,0.103341035980212,0.10179901937396,0.102570027677086,0,0.100007082996278,0.00628986262133432,0.00580310336405094,0.017115,0
75,0.103774424139092,0.102032382228742,0.102903403183917,0,0.100008001779175,0.00812447830925956,0.00760888591886539,0.006265,0
76,0.104945205412649,0.102662802914503,0.103804004163576,0,0.100010483835475,0.00812467395797864,0.00758812402824445,0,0
77,0.10493967285862,0.102659823846949,0.103799748352785,0,0.10001047210646,0.00851780237376435,0.008014247493977,0,0
78,0.105215530194393,0.102808362412365,0.104011946303379,0,0.100011056924012,0.00877993841660846,0.00812751553578083,0,0
