"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS"
1,0.1,0.1,0.1,0,0.1,0.122512862472137,0.119089385043246,0
2,0.176761672318789,0.141333208171656,0.159047440245223,0,0.100162734745316,0.101052249282963,0.0956313156901153,0
3,0.23841545980391,0.174531401432875,0.206473430618393,0,0.100293440774784,0.1392870124661,0.132058674587554,0
4,0.323560274356141,0.220378609268691,0.271969441812417,0,0.100473947781635,0.155194461071357,0.145735040832134,0
5,0.417544124089253,0.270985297586521,0.344264710837887,0,0.100673193543069,0.135973963737803,0.123194281946695,0
6,0.4969428426022,0.313738453708877,0.405340648155538,0,0.100841518826317,0.10528323883215,0.0916279673633699,0
7,0.556035031032298,0.345557324402007,0.450796177717153,0,0.100966794265788,0.138210245300485,0.124059834800626,0
8,0.636105786451333,0.388672346550718,0.512389066501026,0,0.101136544267277,0.136051094722873,0.120795568930158,0.00858000000000001
9,0.71410177523579,0.430670186665425,0.572385980950607,0,0.1013018957635,0.109199228385263,0.0923735284910856,0.02242
10,0.773746771461091,0.462786723094434,0.618266747277762,0,0.101428343155498,0.120756097236066,0.100473701959333,0.03783
11,0.838563846451537,0.497688225012367,0.668126035731952,0,0.101565755354477,0.0952419892212135,0.0734492560838506,0.053145
12,0.885943198180697,0.52320018363576,0.704571690908229,0,0.101666199580143,0.100925514877008,0.0781061180976724,0.06835
13,0.936321288248594,0.550326847518473,0.743324067883534,0,0.101773001131087,0.140746597525665,0.116399370154784,0.08371
14,1.01142939506437,0.590769674265431,0.801099534664902,0,0.101932230317537,0.163252129374231,0.137067264395402,0.09903
15,1.09988626148346,0.638400259654303,0.869143192337135,0,0.102119758874345,0.1402755422369,0.109080049824117,0.11569
16,1.17078469285613,0.675705707417336,0.921547402101599,0,0.102270063548855,0.168865494775904,0.136572373214075,0.131975
17,1.26032822529976,0.721699020143948,0.984982075437804,0,0.102459895837636,0.109067982628789,0.072698918181293,0.148955
18,1.30836308493342,0.745754101775172,1.01749785263579,0,0.102561729740059,0.164498187982798,0.129143876460126,0.165015
19,1.39446473263019,0.787842535975154,1.07325861019252,0,0.102744265233176,0.107612750665451,0.0685659941265139,0.181645
20,1.4405361302122,0.809801514858561,1.10171883978676,0,0.10284193659605,0.146488219932458,0.107816771202427,0.1977
21,1.51357812482959,0.843770257478462,1.144769143446,0,0.102996785624639,0.107329802872594,0.0703583353618882,0.21245
22,1.56162275210491,0.865610325784511,1.17167871176838,0,0.103098640234462,0.150081853190919,0.113554353304362,0.226615
23,1.63973109229635,0.900341906912289,1.21321086205216,0,0.103264229915668,0.0861069983532952,0.0462576941263549,0.2414
24,1.67175335567496,0.914253862209473,1.22930253284858,0,0.103332117114031,0.176246335872912,0.132032537850637,0.257435
25,1.76275481528549,0.954368625833576,1.27271222912215,0,0.103525040208405,0.16043997595217,0.113796533378449,0.27356
26,1.83973213533818,0.990401500435468,1.30794097099644,0,0.103688232126917,0.155256549719831,0.106331315507245,0.28982
27,1.91028037401218,1.0254416558649,1.338795569194,0,0.103837794392906,0.10070448548895,0.050330147610545,0.30601
28,1.94301880412299,1.04267090042451,1.35242616534421,0,0.103907199864741,0.170397381169951,0.121593776735863,0.32152
29,2.02067692508776,1.08582807867735,1.38313448434686,0,0.104071835081186,0.181691252369244,0.1343961706534,0.33606
30,2.10502356436447,1.135120624113,1.41477062211884,0,0.104250649956453,0.178583092534338,0.130150689179862,0.3504
31,2.18524247189918,1.18434679335933,1.44320337891475,0,0.104420714040426,0.173672959316216,0.125577109655923,0.36414
32,2.2612835222179,1.23323349826662,1.46891978766272,0,0.104581921067102,0.176259157369417,0.124693725561602,0.378425
33,2.33536080181105,1.2831847412697,1.49268055711325,0,0.104738964899839,0.106073818445693,0.0520145560534306,0.392955
34,2.36564648244802,1.30461323663866,1.50183629873671,0,0.10480317054279,0.173466507135823,0.117323940814151,0.407855
35,2.43258453577461,1.35434965200486,1.5213044082221,0,0.104945079215842,0.183030986692925,0.124103142560614,0.42307
36,2.50187885971252,1.40844898181099,1.54114433174177,0,0.105091983182591,0.207478108654282,0.144339373988999,0.43889
37,2.58065888611978,1.47319566277544,1.56331114006079,0,0.105258996838574,0.213305751763153,0.147042747299558,0.45497
38,2.65902948610885,1.54102533784571,1.58495240704821,0,0.105425142510551,0.18591078812999,0.117752204654216,0.47103
39,2.72028228322948,1.59685123500833,1.60152936229453,0,0.105554998440446,0.208915900141417,0.140096387886521,0.4869
40,2.79140428956917,1.66505312414431,1.62037150300294,0,0.105705777093887,0.165511128277436,0.0908110782237993,0.503575
41,2.83609791399255,1.71062979892831,1.63201005359249,0,0.105800527577664,0.0572941506506818,0,0.51938
42,2.83610952971958,1.71064184841327,1.63201308257355,0,0.105800552203005,0.198868872092129,0.129308298619788,0.53479
43,2.89429945251884,1.78109506423288,1.64739386000828,0,0.10592391483934,0.216273412068023,0.143884260925321,0.550455
44,2.95597211739086,1.86255299039546,1.66383435073146,0,0.106054660888868,0.175888872318641,0.101813480304837,0.56611
45,2.99744300510743,1.92236770432281,1.67499282997509,0,0.106142579170828,0.211430461548272,0.138104136283827,0.581385
46,3.05083477847591,2.00640176022371,1.68950285784281,0,0.106255769730369,0.226657403881444,0.1535566091481,0.59631
47,3.10708824871497,2.10298004819863,1.70495541886855,0,0.106375027087276,0.187393850085535,0.106861013161186,0.612305
48,3.14388615832955,2.17248614405503,1.7151933931863,0,0.106453038655658,0.119310010362828,0.0403575920654666,0.627795
49,3.15693685684383,2.1995984389305,1.71887483752541,0,0.106480706136509,0.212500466891559,0.132304610912012,0.64343
50,3.19689902104565,2.2912984912263,1.73032562532981,0,0.106565425924617,0.196777090001775,0.115428806098777,0.659015
51,3.22989044758676,2.37319186283754,1.73978056663571,0,0.106635367748884,0.125504204987582,0.0434121999968266,0.674515
52,3.24163674220238,2.40465250496744,1.74313540551513,0,0.106660269893469,0.114792575578146,0.0355280007082371,0.68943
53,3.25073381797109,2.43093436251989,1.74572403288872,0,0.106679555694099,0.230322874623499,0.149791605051101,0.70451
54,3.28685658498812,2.54393517882443,1.75602738547197,0,0.106756135960175,0.231599790307849,0.144072657812486,0.72053
55,3.31933096904322,2.65486076533861,1.76547686005185,0,0.106824981654372,0.169722398499652,0.0851837249649577,0.735805
56,3.33725517515658,2.7217340167815,1.77080544830862,0,0.106862980971332,0.205553613231185,0.125073145422919,0.75023
57,3.36181002493831,2.82173387726617,1.77827299206971,0,0.106915037252869,0.238783935580032,0.148983233884484,0.766035
58,3.38873527007734,2.94312098881054,1.78669608888489,0,0.106972118772564,0.168829742594173,0.0763627535550616,0.78203
59,3.40133480687923,3.00653214983334,1.79076980896657,0,0.106998829790584,0.188457866903814,0.0992289167610035,0.797395
60,3.41621317597919,3.09044994694651,1.79576108176176,0,0.107030371933076,0.203346279488378,0.123418587984587,0.811025
61,3.43307510766011,3.19653665335803,1.80163740601094,0,0.107066119228239,0.236730733183043,0.147377462989754,0.826085
