"time","WLV","WST","WRT","WSO","LAI","Rd.LAI","RN.LAI","DVS","WSO.WSO"
22,0.128290725820084,0.115233467749276,0.12176209678468,0,0.100059976338739,0.0440516331051426,0.0422147781422842,0.04207,0
23,0.127546963165681,0.114832980166136,0.121189971665909,0,0.100058399561911,0.0418221907676225,0.0401280791800893,0.045865,0
24,0.126180240002742,0.114097052309169,0.120138646155955,0,0.100055502108806,0.0780047157763268,0.0766165426639303,0.04692,0
25,0.149807046982256,0.126819179144292,0.138313113063274,0,0.100105590939602,0.052203288563028,0.0506652777624944,0.047305,0
26,0.133101148980289,0.117823695604771,0.12546242229253,0,0.100070174435838,0.0209790425728382,0.0190310180416265,0.052585,0
27,0.11258226966744,0.106775068282468,0.109678668974954,0,0.100026674411695,0.0173004100545085,0.0155156101014813,0.058665,0
28,0.110146787924824,0.105463655036444,0.107805221480634,0,0.100021511190401,0.0241145152691333,0.0220644038464982,0.06701,0
29,0.114370703409261,0.107738071066525,0.111054387237893,0,0.100030465891228,0.0127136476884687,0.0106294973388299,0.075135,0
30,0.107014774502272,0.103777186270454,0.105395980386363,0,0.100014871321945,0.0336795175663661,0.0322950690684015,0.078165,0
31,0.120968764472592,0.111290873177549,0.11612981882507,0,0.100044453780682,0.0550562528979369,0.0535224087184279,0.08118,0
32,0.134809510125131,0.11874358237507,0.126776546250101,0,0.100073796161465,0.0325186578786858,0.0305875554554919,0.086175,0
33,0.120070208796493,0.110807035505804,0.115438622151149,0,0.100042548842649,0.019400416398242,0.0179215546215541,0.088755,0
34,0.111741613385576,0.106322407207618,0.109032010296597,0,0.100024892220377,0.0154652507133177,0.0139974564246015,0.092105,0
35,0.109149185353792,0.104926484421273,0.107037834887532,0,0.10001939627295,0.0184786787706873,0.0171722031135397,0.09406,0
36,0.111186406496585,0.106023449652007,0.108604928074296,0,0.100023715181773,0.0201832323429685,0.0189524294741998,0.09493,0
37,0.112348700388371,0.106649300209123,0.109499000298747,0,0.100026179244823,0.0221496610266334,0.0206462533321867,0.09856,0
38,0.113457413352426,0.107246299387307,0.110351856155067,0,0.100028529716307,0.0115338142740659,0.00964014018752667,0.1054,0
39,0.106375028925657,0.103405621302275,0.104837506281463,0,0.100013515061322,0.0155945908785981,0.0140483561124948,0.1101,0
40,0.109191073154929,0.104876178216266,0.106891546394641,0,0.100019485075088,0.00982909292000332,0.00826014016970393,0.1147,0
41,0.105458571807009,0.102876370827843,0.10404489403436,0,0.100011572172231,0.0129734066916859,0.01110551912947,0.122235,0
42,0.107316454818437,0.103812727635034,0.105317132555693,0,0.100015510884215,0.00668352549983148,0.00470870798677297,0.13037,0
43,0.103164636169739,0.101629364365247,0.102251392801498,0,0.10000670902868,0.036821770493224,0.0346991811706236,0.140015,0
44,0.122930097926355,0.111637608025704,0.115900585803481,0,0.100048611807604,0.0365745571580849,0.0347943843457105,0.145055,0
45,0.123220875754656,0.111696771336858,0.115885608110242,0,0.1000492282566,0.0136336081893833,0.0121357271979143,0.147585,0
46,0.108205507722371,0.104117632605926,0.105575170637214,0,0.100017395676371,0.015070970325272,0.0139069086635405,0.148015,0
47,0.109282288756545,0.104654981357061,0.1062994455087,0,0.100019678452164,0.0171681811737172,0.0161614458319336,0.146235,0
48,0.110771773627294,0.105416367443428,0.107345624741386,0,0.10002283616009,0.0163823540902716,0.0153707303108473,0.144365,0
49,0.110242178538646,0.105164503451462,0.107019835259826,0,0.100021713418502,0.0121883386936132,0.0113597516054413,0.13967,0
50,0.107558566695998,0.103838163323712,0.105246288460295,0,0.100016024161396,0.0174296728985828,0.0167818315247223,0.13171,0
51,0.111088502705794,0.105697770057055,0.107860860151599,0,0.100023507625736,0.00904311836158075,0.00833310621731492,0.124685,0
52,0.105512600265756,0.10286231871102,0.103980750695834,0,0.100011686712563,0.00851790274794849,0.00785928617741786,0.11718,0
53,0.105162929800753,0.102710734578073,0.103801688325865,0,0.100010945411178,0.0103524534999956,0.00971009513931324,0.10935,0
54,0.106345621195627,0.103370308512092,0.104767164197031,0,0.100013452716935,0.00956642391244421,0.00889620901942972,0.101995,0
55,0.105795212852316,0.103111406767634,0.104435579511929,0,0.100012285851247,0.0081248160021476,0.00745404798707266,0.09471,0
56,0.104854271898958,0.102613838714824,0.103734055306891,0,0.100010291056426,0.00563484398018798,0.00493517630612876,0.08814,0
57,0.10321800803343,0.101732773556462,0.102475390794946,0,0.100006822177031,0.0073381544886489,0.00669784053551474,0.08048,0
58,0.10435507424226,0.102345039976601,0.103350057109431,0,0.100009232757394,0.00602791073721754,0.00536494566712629,0.07319,0
59,0.103495006037834,0.101881926328065,0.10268846618295,0,0.1000074094128,0.00812443161578636,0.00739715974074266,0.067335,0
60,0.104809954222818,0.102589975350748,0.103699964786783,0,0.100010197102952,0.0070763092457483,0.00629159823511094,0.062425,0
61,0.104102182493519,0.10220886749651,0.103155524995015,0,0.100008696626886,0.00733828794398135,0.00656042401992819,0.05747,0
62,0.10427209601072,0.102300359390388,0.103286227700554,0,0.100009056843543,0.00773143753267297,0.00697144932849392,0.05216,0
63,0.104539197877022,0.102444183472243,0.103491690674632,0,0.100009623099499,0.00773148000816918,0.00713123498413445,0.043415,0
64,0.104639541445874,0.102498214624701,0.103568878035288,0,0.100009835827865,0.00707628444268829,0.00649137841124301,0.034285,0
65,0.104226806423944,0.102275972689816,0.10325138955688,0,0.100008960829619,0.00746934794647237,0.00678985665349204,0.027365,0
66,0.104418950102428,0.102379434670538,0.103399192386483,0,0.100009368174217,0.00812458601573231,0.00746311945691777,0.020035,0
67,0.104854669141801,0.102614052614816,0.103734360878309,0,0.100010291898581,0.00655214421654398,0.00567417254292652,0.01674,0
68,0.103697733902307,0.101991087485857,0.102844410694082,0,0.100007839195873,0.00589678947114624,0.0050634851409344,0.012825,0
69,0.10329846349077,0.101776095725799,0.102537279608284,0,0.1000069927426,0.00432427676553524,0.00355275112807394,0.007845,0
70,0.102318500885871,0.10124842355393,0.101783462219901,0,0.100004915221878,0.00982770364135791,0.00915578411653518,0.000984999999999999,0
71,0.105946512375289,0.103201968202079,0.104574240288684,0,0.100012606606236,0.00576601639629795,0.00503030328816041,0,0
72,0.103285340426707,0.101769029460535,0.102527184943621,0,0.100006964921705,0.00537258483424837,0.00484731392433324,0,0
73,0.103154344273148,0.101698493070157,0.102426418671652,0,0.100006687209859,0.00524153205669735,0.00480742844126891,0,0
74,0.103128009670064,0.101684312899265,0.102406161284665,0,0.100006631380501,0.00655191152186345,0.0060437689909901,0,0
75,0.103930364488268,0.102116350109068,0.103023357298668,0,0.100008332372715,0.00969698908486007,0.00929932951192081,0,0
76,0.106044958571287,0.103254977692232,0.104649968131759,0,0.100012815312171,0.00786276555189365,0.00743944155354285,0,0
77,0.10484092500303,0.102606651924708,0.103723788463869,0,0.100010262761006,0.00642109951701973,0.00598745383424403,0,0
78,0.103896808586701,0.102098281546685,0.102997545066693,0,0.100008261234204,0.00760033755050236,0.0069567456680354,0,0
79,0.104525549289953,0.102436834233051,0.103481191761502,0,0.100009594164495,0.00484855389823262,0.00392711110942771,0,0
80,0.102566511810617,0.101381967898025,0.101974239854321,0,0.100005441005039,0.0064207991340129,0.00549980712295144,0,0
81,0.103576326368725,0.101925714198544,0.102751020283634,0,0.100007581811902,0.00550365642933149,0.0046665347287527,0,0
82,0.103040683649787,0.101637291196039,0.102338987422913,0,0.100006446249338,0.00642086175822136,0.00539396635593163,0,0
83,0.103510418039219,0.101890225098041,0.10270032156863,0,0.100007442086243,0.00511053118483844,0.00402021589799675,0,0
84,0.102624980426354,0.101413450998806,0.10201921571258,0,0.100005564958504,0.00471732748604535,0.00382419666219316,0,0
85,0.102492120124893,0.101341910836481,0.101917015480687,0,0.100005283294665,0.00995877525484871,0.00932835262076357,0,0
86,0.106059603121362,0.103262863219195,0.104661233170279,0,0.100012846358617,0.0090421831082176,0.00850518066211141,0,0
87,0.105534534597247,0.102980134013902,0.104257334305575,0,0.100011733213346,0.00602805697190734,0.0054484997379956,0,0
88,0.103550965361107,0.101912058271365,0.102731511816236,0,0.100007528046566,0.00576573229925571,0.00497639414792153,0,0
89,0.103241055473696,0.101745183716606,0.102493119595151,0,0.100006871037604,0.00694504236198496,0.0061248017072439,0,0
90,0.103984545996287,0.102145524767232,0.10306503538176,0,0.100008447237512,0.0057657837192984,0.00499828741520011,0,0
91,0.103256637291817,0.101753573926363,0.10250510560909,0,0.100006904071059,0.00550362023944997,0.00448804284748626,0,0
92,0.102926080144414,0.101575581616223,0.102250830880319,0,0.100006203289906,0.00694499736714977,0.00582308892878601,0,0
93,0.103789893982834,0.102040712144603,0.102915303063719,0,0.100008034575244,0.0111384012262209,0.0102001918433338,0,0
94,0.106632036680995,0.103571096674382,0.105101566677688,0,0.100014059917764,0.0106148616659361,0.0098674426343762,0,0
95,0.106423233455511,0.103458664168352,0.104940948811931,0,0.100013617254926,0.00851806228644511,0.00782256067555856,0,0
96,0.105095810791092,0.10274389811828,0.103919854454686,0,0.100010803118877,0.00707635085128799,0.00662634694328414,0,0
97,0.10431318304944,0.102322483180468,0.103317833114954,0,0.100009143948065,0.0159870538323867,0.0155444701102086,0,0
98,0.11009897060857,0.105437907250768,0.107768438929669,0,0.10002140981769,0.0103535045262815,0.0099062475390607,0,0
99,0.106449838311839,0.103472989860221,0.10496141408603,0,0.100013673657221,0.00930435005032814,0.00884555328754076,0,0
100,0.105755042996247,0.103098869305671,0.104426956150959,0,0.100012200691152,0.0077316733560358,0.00715969344254339,0,0
101,0.104661733162735,0.102510164010704,0.103585948586719,0,0.100009882874305,0.00642107585108593,0.00581753149252662,0,0
102,0.103785808437339,0.10203851223549,0.102912160336415,0,0.100008025913887,0.00615888016047149,0.00533475545027742,0,0
103,0.103474783251021,0.101871037135165,0.102672910193093,0,0.100007366540492,0.00760027157595156,0.00653602518989628,0,0
104,0.10425551617367,0.102291431785822,0.103273473979746,0,0.100009021694288,0.00786247616551259,0.00678671495769308,0,0
105,0.104420499606358,0.102380269018808,0.103400384312583,0,0.100009371459165,0.00995917027217513,0.0089369132592305,0,0
106,0.105816322722292,0.103131866081234,0.104474094401763,0,0.100012330604171,0.00891109238752451,0.00775581917654859,0,0
107,0.105058071841816,0.102723577145593,0.103890824493705,0,0.100010723112305,0.00563486760028821,0.00447971988372005,0,0
108,0.102932208878891,0.101578881704018,0.102255545291455,0,0.100006216282823,0.00851745067494998,0.00734174550277198,0,0
109,0.104773522852541,0.102570358459061,0.103671940655801,0,0.100010119868447,0.0100902852524461,0.00904686865430189,0,0
110,0.10588925331342,0.103171136399534,0.104530194856476,0,0.100012485217024,0.0120562019029064,0.0110024290122605,0,0
111,0.107162050650828,0.103856488811984,0.105509269731406,0,0.10001518354738,0.00629035696503222,0.00526368798437632,0,0
112,0.103447775784725,0.101856494653314,0.102652135219019,0,0.100007309284664,0.0132349483231986,0.0124229667133923,0,0
113,0.108071410754113,0.104346144252215,0.106208777503164,0,0.100017111390799,0.0221477127003732,0.0214216444962314,0,0
114,0.113925617979656,0.107498409681353,0.110712013830505,0,0.100029522310117,0.0150727433226285,0.0144358138000467,0,0
115,0.109407548946685,0.105065603278984,0.107236576112835,0,0.100019944003767,0.0137607913520202,0.0130223563308488,0,0
116,0.108480864985494,0.104566619607574,0.106523742296534,0,0.100017979433769,0.0154642136490472,0.0145017867455174,0,0
117,0.109441794476435,0.105084043179619,0.107262918828027,0,0.10002001660429,0.013236580051578,0.0121637497496674,0,0
118,0.107934928894532,0.104272654020133,0.106103791457333,0,0.100016822049256,0.0133672210311763,0.0124230305636708,0,0
119,0.108091600935806,0.104357015888511,0.106224308412158,0,0.100017154193984,0.0335492118678331,0.0328590997068462,0,0
120,0.121349037241236,0.111495635437589,0.116422336339412,0,0.100045259958951,0.0119289480634607,0.0110029936891476,0,0
121,0.107222063693319,0.103888803527172,0.105555433610245,0,0.10001531077503,0.016119059618573,0.015185284620067,0,0
122,0.109879253815326,0.105319598208253,0.107599426011789,0,0.100020944018088,0.0207069154846849,0.0195746166935639,0,0
123,0.112740941389016,0.106860506901778,0.109800724145397,0,0.100027010795745,0.0293583674047853,0.0284356403131412,0,0
124,0.11849533718759,0.109959027716394,0.114227182451992,0,0.100039210114838,0.0209727439820778,0.0200424344566018,0,0
125,0.11307790495715,0.107041948823081,0.110059926890115,0,0.100027725158509,0.0290964407477008,0.0283701555174011,0,0
126,0.118453129206996,0.109936300342229,0.114194714774612,0,0.100039120633919,0.0301482933090305,0.0294548519006312,0,0
127,0.119169041292216,0.110321791465039,0.114745416378628,0,0.10004063836754,0.0448298612692076,0.0442293609094213,0,0
128,0.128756676643715,0.115484364346616,0.122120520495166,0,0.100060964154485,0.0281880709520831,0.0274798675918868,0,0
129,0.117914430025615,0.109646231552254,0.113780330788934,0,0.100037978591654,0.0507272185806349,0.0498741348493903,0,0
130,0.132422295228972,0.117458158969447,0.124940227099209,0,0.100068735265885,0.0264856716571513,0.0254230415567439,0,0
131,0.116623270852074,0.10895099199727,0.112787131424672,0,0.100035241334206,0.0241177271661672,0.0229220893591328,0,0
132,0.114948737019948,0.108049319933818,0.111499028476883,0,0.100031691322482,0.0262140181666293,0.0249967814810568,0,0
133,0.116283100596052,0.108767823397874,0.112525461996963,0,0.100034520173264,0.0342102323884351,0.0332132028075599,0,0
134,0.121611254542572,0.111636829369077,0.116624041955825,0,0.10004581585963,0.0597761499334106,0.058943853466451,0,0
135,0.138318103792673,0.120632825119131,0.129475464455902,0,0.10008123438004,0.033963466905926,0.0330044914222384,0,0
136,0.121546697908255,0.111602068104445,0.11657438300635,0,0.100045678999565,0.0414237682165232,0.040153162973287,0,0
137,0.126143224791342,0.114077121041492,0.120110172916417,0,0.100055423636558,0.0562420127774056,0.0550607544979704,0,0
138,0.135825875768806,0.119290856183203,0.127558365976005,0,0.10007595085663,0.0496968903628412,0.0483916557066846,0,0
139,0.131547551586209,0.116987143161805,0.124267347374007,0,0.100066880809363,0.0323853627122654,0.0311240844508644,0,0
140,0.120331152647552,0.110947543733298,0.115639348190425,0,0.100043102043613,0.0196626896841689,0.0184241374735818,0,0
141,0.112051585703969,0.10648931537906,0.109270450541514,0,0.100025549361692,0.0171691589666421,0.0162451257965671,0,0
142,0.110588687937378,0.10570160119705,0.108145144567214,0,0.100022448018427,0.0325024681346217,0.031770903164874,0,0
143,0.120651084922079,0.111119814958043,0.115885449940061,0,0.100043780300035,0.0494192184935418,0.0486952903329762,0,0
144,0.131664356424619,0.117050038074795,0.124357197249707,0,0.10006712843562,0.0435302276783661,0.042964377766831,0,0
145,0.127957525052667,0.115054051951436,0.121505788502052,0,0.100059269953112,0.0896759245522959,0.0892400416046724,0,0
146,0.158003276084387,0.131232533276208,0.144617904680298,0,0.100122966945299,0.0259748540654936,0.0252280968790335,0,0
147,0.116514501021327,0.108892423626868,0.112703462324097,0,0.100035010742165,0.0486285693808265,0.0478260327405319,0,0
148,0.131089960761644,0.116740748102424,0.123915354432034,0,0.100065910716815,0.0553299372948426,0.0545187817397221,0,0
149,0.135472274706151,0.119100455611004,0.127286365158578,0,0.100075201222377,0.102802318906148,0.102171389202787,0,0
150,0.166410538004555,0.135759520463991,0.151085029234273,0,0.10014079034057,0.0688846148534247,0.0680269698941076,0,0
151,0.144307738585204,0.123858013084341,0.134082875834772,0,0.100093932405801,0.0668861022262264,0.0655885138611236,0,0
152,0.142729001879933,0.123007924089195,0.132868462984564,0,0.100090585483985,0.0782935441470365,0.0771539796774851,0,0
153,0.150208287767436,0.127035231874773,0.138621759821104,0,0.100106441570067,0.0991608330055557,0.0978845466482887,0,0
154,0.16368965376955,0.134294428952835,0.148992041361193,0,0.100135022065991,0.109684418154516,0.108078558849831,0,0
155,0.170366774104911,0.137889801441106,0.154128287773008,0,0.100149177561102,0.0593111925895079,0.0578505513830404,0,0
156,0.137816136604187,0.120362535094562,0.129089335849375,0,0.100080170209601,0.0588781440558391,0.0578000290131606,0,0
157,0.137637006374721,0.120266080355619,0.12895154336517,0,0.100079790453514,0.0858909629618754,0.085081306240339,0,0
158,0.155323734712872,0.129789703306931,0.142556719009901,0,0.100117286317591,0.123045817501151,0.122191145202245,0,0
159,0.179445332539569,0.142778255982845,0.161111794261207,0,0.100168424104984,0.0587972761653978,0.0578748571709706,0,0
160,0.137750303991209,0.120327086764497,0.129038695377853,0,0.100080030644461,0.137294729209584,0.136726158092597,0,0
161,0.188864229095345,0.147849969512878,0.168357099304111,0,0.100188392165682,0.0879504339010945,0.0869464305183445,0,0
162,0.156630552573075,0.130493374462425,0.14356196351775,0,0.100120056771455,0.0596880065466489,0.0589551511174283,0,0
163,0.13838954547176,0.120671293715563,0.129530419593662,0,0.1000813858364,0.142672997114131,0.141752992557276,0,0
164,0.192124709712467,0.149605612922098,0.170865161317282,0,0.10019530438459,0.136529215045596,0.135333384427239,0,0
165,0.188051481038902,0.147412335944024,0.167731908491463,0,0.100186669139802,0.0501440375297279,0.0483723007969276,0,0
166,0.131788617071014,0.117116947653623,0.124452782362319,0,0.100067391868191,0.118790623538649,0.117491385589213,0,0
167,0.17634145115004,0.141106935234637,0.158724193192338,0,0.100161843876438,0.160369848034022,0.158884324537576,0,0
168,0.203341489474346,0.155645417409263,0.179493453441805,0,0.100219083957686,0.12723776261861,0.12556116642095,0,0
169,0.181811393221839,0.144052288657913,0.162931840939876,0,0.10017344015363,0.103031482887986,0.101243379862949,0,0
170,0.166020262976606,0.135549372372018,0.150784817674312,0,0.10013996295751,0.0725578793161583,0.0706789069719267,0,0
171,0.146175968313721,0.124863982938158,0.135519975625939,0,0.100097893052825,0.0609867286947207,0.0594337341022204,0,0
172,0.138768499293511,0.120875345773429,0.12982192253347,0,0.100082189218502,0.167720757884457,0.166290138005215,0,0
173,0.2080306455153,0.158170347585162,0.183100496550231,0,0.100229024968492,0.0573872585062834,0.0553922586434444,0,0
174,0.136442586305978,0.119622931087834,0.128032758696906,0,0.100077258282969,0.121555676355517,0.119943539835742,0,0
175,0.177949732845769,0.141972933070799,0.159961332958283,0,0.100165253433633,0.0796626127933808,0.0777082673606192,0,0
176,0.150789767354456,0.127348336267784,0.13906905181112,0,0.100107674306791,0.0920790165217912,0.0905149025786503,0,0
177,0.158933810678408,0.131733590365297,0.145333700521853,0,0.100124939678638,0.0654631311380835,0.0640869271378234,0,0
178,0.141811590444098,0.122513933316053,0.132162761880075,0,0.100088640571742,0.0580961241671825,0.0569605888367532,0,0
179,0.137109714233212,0.119982153817884,0.128545934025548,0,0.100078672594174,0.109100010243621,0.108003000147791,0,0
180,0.1702079942046,0.137804304571707,0.154006149388154,0,0.100148840947714,0.130825367631555,0.129720093772993,0,0
181,0.184371027388161,0.14543055320901,0.164900790298585,0,0.100178866578063,0.188485332023529,0.187415021054997,0,0
182,0.221839105106251,0.165605671980289,0.19372238854327,0,0.100258298902825,0.185083662369997,0.183574891471244,0,0
183,0.219422297665373,0.164304314127509,0.191863305896441,0,0.100253175271051,0.206747508907827,0.205297622849356,0,0
184,0.233504220709796,0.171886888074505,0.202695554392151,0,0.100283028947905,0.200237760805427,0.198513973734273,0,0
185,0.229155622669836,0.169545335283758,0.199350478976797,0,0.10027380992006,0.223211031505355,0.221572718518645,0,0
186,0.244092081708192,0.177588043996719,0.210840062852455,0,0.100305475213221,0.217759857267762,0.215951222159809,0,0
187,0.240476664004183,0.175641280617637,0.20805897231091,0,0.100297810527689,0.110908686721555,0.108792327183417,0,0
188,0.171113822905521,0.138292058487588,0.154702940696555,0,0.10015076130456,0.120592527248115,0.118672369491966,0,0
189,0.177297243179942,0.141621592481507,0.159459417830724,0,0.100163870155541,0.213918153170256,0.211740997628049,0,0
190,0.237664133284639,0.174126840999421,0.20589548714203,0,0.100291847962563,0.200780448730063,0.197895634576942,0,0
191,0.228966490521361,0.169443494896117,0.199204992708739,0,0.100273408959905,0.204423200461277,0.201529090935846,0,0
192,0.231297813263118,0.170698822526294,0.200998317894706,0,0.100278351364118,0.221907003146579,0.218696017450179,0,0
193,0.242468585991582,0.176713853995467,0.209591219993525,0,0.100302033402302,0.157827931177397,0.154583340666712,0,0
194,0.201020982863727,0.154395913849699,0.177708448356713,0,0.100214164483671,0.186055028708616,0.182765159690021,0,0
195,0.219093506901284,0.164127272946845,0.191610389924064,0,0.100252478234631,0.164319815067159,0.161635666290274,0,0
196,0.205400154553442,0.15675392937493,0.181077041964186,0,0.100223448327653,0.232688175161289,0.230296174429193,0,0
197,0.249803883659261,0.180663629662679,0.21523375666097,0,0.100317584233358,0.220676900034064,0.217790714117079,0,0
198,0.241878613806694,0.176396176665143,0.209137395235918,0,0.10030078266127,0.248631834397124,0.245500448357266,0,0
199,0.259848377063032,0.18607220303394,0.222960290048486,0,0.100338878559374,0.245305479186887,0.241370869386423,0,0
200,0.257364641411191,0.184734806913718,0.221049724162455,0,0.100333613039792,0.236354124141631,0.232705375237093,0,0
201,0.251696088585567,0.181682509238382,0.216689298911975,0,0.100321595707801,0.266951859608735,0.263348825289966,0,0
202,0.271505631246351,0.192349186055728,0.231927408651039,0,0.100363591938242,0.205916492836909,0.201205902769492,0,0
203,0.231600326791252,0.170861714426059,0.201231020608655,0,0.100278992692797,0.245163432347149,0.240836797043147,0,0
204,0.256961398457929,0.184517676092731,0.22073953727533,0,0.100332758164731,0.279337242470267,0.274287149581546,0,0
205,0.278831744325778,0.196294016175419,0.237562880250598,0,0.100379123297971,0.275780150653579,0.270617525201793,0,0
206,0.276580115929314,0.195081600885015,0.235830858407165,0,0.10037434984577,0.26827160288657,0.262722604479907,0,0
207,0.271544386189493,0.192370054102035,0.231957220145764,0,0.100363674098722,0.228927776986025,0.223229210800709,0,0
208,0.246044704477514,0.178639456257123,0.212342080367319,0,0.100309614773492,0.260744028699027,0.255308230684762,0,0
209,0.266561807965292,0.189687127365926,0.228124467665609,0,0.100353111032886,0.186042347672891,0.182242847741874,0,0
210,0.21911270280707,0.164137609203807,0.191625156005438,0,0.100252518929951,0.23813904240366,0.235128381937038,0,0
211,0.25304449123811,0.182408572205136,0.217726531721623,0,0.100324454321425,0.20912464315269,0.205900690989791,0,0
212,0.234252304870095,0.172289702622359,0.203271003746227,0,0.100284614886325,0.145844701328113,0.142648591147374,0,0
213,0.193262226060531,0.150218121724901,0.171740173892717,0,0.100197715919248,0.247990105592959,0.245234832686211,0,0
214,0.259467710228656,0.185867228584661,0.222667469406658,0,0.100338071545685,0.104904740023419,0.101667502323321,0,0
215,0.166851459365277,0.135996939658226,0.151424199511752,0,0.100141725093854,0.22476269321314,0.222431862947384,0,0
216,0.244552438623887,0.177835928489785,0.211194183556836,0,0.100306451169883,0.217630493538747,0.215234863325534,0,0
217,0.240117712208062,0.175447998881264,0.207782855544663,0,0.100297049549881,0.182787734112598,0.180375947383053,0,0
218,0.217534517808523,0.163287817281512,0.190411167545018,0,0.100249173177754,0.212124710677085,0.209549726510183,0,0
219,0.236409703209715,0.173451378651385,0.20493054093055,0,0.100289188570805,0.328887784104892,0.325741905720732,0,0
220,0.311840316203421,0.214067862571073,0.262954089387247,0,0.100449101470351,0.323737727150358,0.31885964081057,0,0
221,0.307821551097363,0.211903912129349,0.259862731613356,0,0.100440581688326,0.298051062539354,0.293339236554659,0,0
222,0.291273812718308,0.202993591463705,0.247133702091007,0,0.100405500482963,0.307289780593003,0.301705866416029,0,0
223,0.296807551970941,0.205973297215122,0.251390424593031,0,0.100417232010178,0.316796948021582,0.310425487140133,0,0
224,0.302616007290216,0.209100927002424,0.25585846714632,0,0.100429545935455,0.330913252913794,0.324311910431458,0,0
225,0.311656165825617,0.213968704675332,0.262812435250475,0,0.10044871107155,0.313603290615033,0.305366874573029,0,0
226,0.299818651137401,0.207594658304754,0.253706654721077,0,0.100423615540411,0.307475136310867,0.299035201933915,0,0
227,0.295697366532631,0.205375505056032,0.250536435794332,0,0.100414878417049,0.311527456210952,0.304073147581933,0,0
228,0.298718929375561,0.207002500432994,0.252860714904278,0,0.100421284130276,0.0873593889859565,0.0806075670879102,0,0
229,0.154548170736255,0.129372091934907,0.141960131335581,0,0.100115642121961,0.1698739814611,0.166639395572333,0,0
230,0.208318433676355,0.158325310441114,0.183321872058735,0,0.100229635079394,0.243470493459681,0.239915859814534,0,0
231,0.256151611813202,0.184081637130186,0.220116624471694,0,0.100331041417044,0.350447400316952,0.345491662995877,0,0
232,0.324867208655799,0.221082343122354,0.272974775889077,0,0.10047671848235,0.351994140211837,0.344497652942161,0,0
233,0.324977421560536,0.221141688532596,0.273059555046566,0,0.100476952133708,0.325009533599348,0.316383636685947,0,0
234,0.307088788241592,0.211509347514703,0.259299067878147,0,0.100439028231072,0.269623604168167,0.260932334122123,0,0
235,0.271259665064027,0.192216742726784,0.231738203895406,0,0.100363070489936,0.27560587062761,0.268611501988164,0,0
236,0.275588045644842,0.194547409193376,0.235067727419109,0,0.100372246656767,0.344011885491057,0.336119789101137,0,0
237,0.319313186057897,0.218091715569637,0.268702450813767,0,0.100464943954443,0.228625396339438,0.221057696891596,0,0
238,0.245359840983428,0.178270683606461,0.211815262294945,0,0.100308162862885,0.184121599915237,0.179823240302535,0,0
239,0.217580706063211,0.163312687880191,0.190446696971701,0,0.100249271096854,0.305775104918614,0.301830603462585,0,0
