"File","Unique_ID","Season_ID","Final_WSO_kg_ha","Longitude","Latitude"
"biomass_production_-0.988403973517523_46.173934868674_2023.csv",NA,"2023",52.8428214181261,-0.988403973517523,46.173934868674
"biomass_production_-1.03969998191333_52.5233459699593_2023.csv",NA,"2023",39.2005158318483,-1.03969998191333,52.5233459699593
"biomass_production_-1.08099513034552_46.6185575973119_2023.csv",NA,"2023",51.5412541359446,-1.08099513034552,46.6185575973119
"biomass_production_-1.08364333847976_43.4365083858557_2023.csv",NA,"2023",53.779934275643,-1.08364333847976,43.4365083858557
"biomass_production_-1.15314596082463_52.9666153125073_2023.csv",NA,"2023",38.5201091783031,-1.15314596082463,52.9666153125073
"biomass_production_-1.17560653713246_47.0629486472845_2023.csv",NA,"2023",48.8697652377256,-1.17560653713246,47.0629486472845
"biomass_production_-1.18582421822908_40.6928122149108_2023.csv",NA,"2023",65.6124088974606,-1.18582421822908,40.6928122149108
"biomass_production_-1.26638895758146_41.1394561001363_2023.csv",NA,"2023",66.2762132944108,-1.26638895758146,41.1394561001363
"biomass_production_-1.2694526376378_53.4097192649833_2023.csv",NA,"2023",36.7776572833637,-1.2694526376378,53.4097192649833
"biomass_production_-1.27230062660545_47.5071110773708_2023.csv",NA,"2023",47.755655402711,-1.27230062660545,47.5071110773708
"biomass_production_-1.34854461165525_41.5857988951056_2023.csv",NA,"2023",67.0156946830262,-1.34854461165525,41.5857988951056
"biomass_production_-1.37114247414778_47.9510477720143_2023.csv",NA,"2023",47.1471110952682,-1.37114247414778,47.9510477720143
"biomass_production_-1.38872500220889_53.852658987129_2023.csv",NA,"2023",36.7287999188687,-1.38872500220889,53.852658987129
"biomass_production_-1.42338794302942_51.1246545650318_2023.csv",NA,"2023",42.6887357023163,-1.42338794302942,51.1246545650318
"biomass_production_-1.44696433007429_38.8369844340981_2023.csv",NA,"2023",71.7091938876139,-1.44696433007429,38.8369844340981
"biomass_production_-1.47219993649753_48.3947614331708_2023.csv",NA,"2023",46.2976087622474,-1.47219993649753,48.3947614331708
"biomass_production_-1.51107325864326_54.2954353503378_2023.csv",NA,"2023",35.9694854722782,-1.51107325864326,54.2954353503378
"biomass_production_-1.51780200366079_42.4775974806532_2023.csv",NA,"2023",60.5057498590906,-1.51780200366079,42.4775974806532
"biomass_production_-1.52530719390349_39.2843523937031_2023.csv",NA,"2023",70.7387889580235,-1.52530719390349,39.2843523937031
"biomass_production_-1.63661314846628_54.7380489198143_2023.csv",NA,"2023",33.4153261545171,-1.63661314846628,54.7380489198143
"biomass_production_-1.65036819977927_52.0104961888465_2023.csv",NA,"2023",40.0834125798788,-1.65036819977927,52.0104961888465
"biomass_production_-1.76546629786894_55.1804999353064_2023.csv",NA,"2023",37.9912398411477,-1.76546629786894,55.1804999353064
"biomass_production_-1.76804634907196_52.4531343175694_2023.csv",NA,"2023",39.4953782061243,-1.76804634907196,52.4531343175694
"biomass_production_-1.82656026686622_46.9933129217837_2023.csv",NA,"2023",51.6173203965245,-1.82656026686622,46.9933129217837
"biomass_production_-1.85409966879884_41.0705759880752_2023.csv",NA,"2023",64.4573832121862,-1.85409966879884,41.0705759880752
"biomass_production_-1.92864285784455_47.436786374431_2023.csv",NA,"2023",48.921035333143,-1.92864285784455,47.436786374431
"biomass_production_-1.94035772170088_41.5163404593773_2023.csv",NA,"2023",64.1492138855894,-1.94035772170088,41.5163404593773
"biomass_production_-2.01425148283784_38.7674891120785_2023.csv",NA,"2023",71.2134322064803,-2.01425148283784,38.7674891120785
"biomass_production_-2.02832696160915_41.9617961445616_2023.csv",NA,"2023",64.8450362962428,-2.02832696160915,41.9617961445616
"biomass_production_-2.03298604929837_47.880018474256_2023.csv",NA,"2023",50.1325097457174,-2.03298604929837,47.880018474256
"biomass_production_-2.09630689656853_39.2143083962505_2023.csv",NA,"2023",70.735964693222,-2.09630689656853,39.2143083962505
"biomass_production_-2.1180538604088_42.4069466895254_2023.csv",NA,"2023",59.7228234503849,-2.1180538604088,42.4069466895254
"biomass_production_-2.12926227295269_51.0524856710477_2023.csv",NA,"2023",42.3992732749624,-2.12926227295269,51.0524856710477
"biomass_production_-2.13966093961363_48.3230114335267_2023.csv",NA,"2023",47.3107548694368,-2.13966093961363,48.3230114335267
"biomass_production_-2.17993250361397_39.6607877940796_2023.csv",NA,"2023",69.1477250769039,-2.17993250361397,39.6607877940796
"biomass_production_-2.24799615403081_51.4946964176253_2023.csv",NA,"2023",42.2750175255342,-2.24799615403081,51.4946964176253
"biomass_production_-2.26516865510695_40.1069313464159_2023.csv",NA,"2023",66.0738728068639,-2.26516865510695,40.1069313464159
"biomass_production_-2.36960849338734_51.9366979818186_2023.csv",NA,"2023",40.9350048499193,-2.36960849338734,51.9366979818186
"biomass_production_-2.41376131156225_37.8011018899695_2023.csv",NA,"2023",70.2527884481165,-2.41376131156225,37.8011018899695
"biomass_production_-2.46414931573502_57.3902995409293_2023.csv",NA,"2023",29.9208365575357,-2.46414931573502,57.3902995409293
"biomass_production_-2.49420010781693_52.3784909426537_2023.csv",NA,"2023",37.2471287722052,-2.49420010781693,52.3784909426537
"biomass_production_-2.53096619108828_41.4433852632085_2023.csv",NA,"2023",62.8656926370875,-2.53096619108828,41.4433852632085
"biomass_production_-2.58048535524193_38.6946630546241_2023.csv",NA,"2023",71.1561743100626,-2.58048535524193,38.6946630546241
"biomass_production_-2.62187659132875_52.8200755740452_2023.csv",NA,"2023",36.4091548944743,-2.62187659132875,52.8200755740452
"biomass_production_-2.66622219516054_39.1409090742576_2023.csv",NA,"2023",70.5698110499561,-2.66622219516054,39.1409090742576
"biomass_production_-2.67996893006834_55.5463813242116_2023.csv",NA,"2023",30.2991307221215,-2.67996893006834,55.5463813242116
"biomass_production_-2.69311883261458_47.8050164671652_2023.csv",NA,"2023",50.7200328226325,-2.69311883261458,47.8050164671652
"biomass_production_-2.75274859657878_53.26145182698_2023.csv",NA,"2023",36.4227053856881,-2.75274859657878,53.26145182698
"biomass_production_-2.75359570818617_39.5868039569274_2023.csv",NA,"2023",69.8670241469039,-2.75359570818617,39.5868039569274
"biomass_production_-2.80535260304441_48.2472511431383_2023.csv",NA,"2023",47.1938144450634,-2.80535260304441,48.2472511431383
"biomass_production_-2.81285913883303_42.7769484161421_2023.csv",NA,"2023",57.9588659950816,-2.81285913883303,42.7769484161421
"biomass_production_-2.84264778379617_40.0323514541076_2023.csv",NA,"2023",67.5543600775985,-2.84264778379617,40.0323514541076
"biomass_production_-2.93342182107913_40.4775551704163_2023.csv",NA,"2023",66.924002507152,-2.93342182107913,40.4775551704163
"biomass_production_-2.972581019915_56.4284764546886_2023.csv",NA,"2023",30.2774220668155,-2.972581019915,56.4284764546886
"biomass_production_-3.02596279476902_40.9224185589878_2023.csv",NA,"2023",64.2800601789457,-3.02596279476902,40.9224185589878
"biomass_production_-3.12031732477622_41.3669449165273_2023.csv",NA,"2023",62.342101323522,-3.12031732477622,41.3669449165273
"biomass_production_-3.1456221058929_38.6185163017611_2023.csv",NA,"2023",72.5132421352236,-3.1456221058929,38.6185163017611
"biomass_production_-3.23500804673618_39.0641647781033_2023.csv",NA,"2023",72.225493682458,-3.23500804673618,39.0641647781033
"biomass_production_-3.32609601698615_39.5094504326731_2023.csv",NA,"2023",70.9593541761373,-3.32609601698615,39.5094504326731
"biomass_production_-3.41475469533152_42.6985323101146_2023.csv",NA,"2023",57.8533995635024,-3.41475469533152,42.6985323101146
"biomass_production_-3.41892939474781_39.9543767182141_2023.csv",NA,"2023",69.8594604726468,-3.41892939474781,39.9543767182141
"biomass_production_-3.46918974494103_48.1674980548959_2023.csv",NA,"2023",47.7913518028027,-3.46918974494103,48.1674980548959
"biomass_production_-3.51355311380008_40.3989469301943_2023.csv",NA,"2023",67.0970004205744,-3.51355311380008,40.3989469301943
"biomass_production_-3.70835949843857_41.2870314982279_2023.csv",NA,"2023",63.0748034575961,-3.70835949843857,41.2870314982279
"biomass_production_-3.70961874885817_38.5390592796845_2023.csv",NA,"2023",72.9950856133849,-3.70961874885817,38.5390592796845
"biomass_production_-3.76883413196633_56.3451694876477_2023.csv",NA,"2023",25.3056088741505,-3.76883413196633,56.3451694876477
"biomass_production_-3.80262030031161_38.9840862551152_2023.csv",NA,"2023",72.7281467867818,-3.80262030031161,38.9840862551152
"biomass_production_-3.808640436365_41.7305516115218_2023.csv",NA,"2023",62.3484301167074,-3.808640436365,41.7305516115218
"biomass_production_-3.89738807948037_39.4287383011947_2023.csv",NA,"2023",71.2540409229146,-3.89738807948037,39.4287383011947
"biomass_production_-3.91090841410501_42.173727153822_2023.csv",NA,"2023",58.5533585486209,-3.91090841410501,42.173727153822
"biomass_production_-3.99396690216402_39.8730185630834_2023.csv",NA,"2023",70.7807934419123,-3.99396690216402,39.8730185630834
"biomass_production_-4.0152172322221_42.616560551114_2023.csv",NA,"2023",58.1425703982524,-4.0152172322221,42.616560551114
"biomass_production_-4.09240318325539_40.3169300180224_2023.csv",NA,"2023",66.4931050242903,-4.09240318325539,40.3169300180224
"biomass_production_-4.1310892329662_48.0837704344168_2023.csv",NA,"2023",49.9225654107962,-4.1310892329662,48.0837704344168
"biomass_production_-4.19274500575524_40.7604754698238_2023.csv",NA,"2023",65.2162796680192,-4.19274500575524,40.7604754698238
"biomass_production_-4.257003643341_48.5240866270706_2023.csv",NA,"2023",49.8491602123362,-4.257003643341,48.5240866270706
"biomass_production_-4.29504219338377_41.2036575429994_2023.csv",NA,"2023",64.3089982231972,-4.29504219338377,41.2036575429994
"biomass_production_-4.36901572476405_38.9006846386716_2023.csv",NA,"2023",72.4080100663025,-4.36901572476405,38.9006846386716
"biomass_production_-4.39934638700371_41.6464786765062_2023.csv",NA,"2023",64.6151524251232,-4.39934638700371,41.6464786765062
"biomass_production_-4.46742750434945_39.3446790390408_2023.csv",NA,"2023",70.6025528780747,-4.46742750434945,39.3446790390408
"biomass_production_-4.50571112508498_42.0889411170857_2023.csv",NA,"2023",62.0494174278054,-4.50571112508498,42.0889411170857
"biomass_production_-4.5677147208803_39.788288820655_2023.csv",NA,"2023",70.525054465315,-4.5677147208803,39.788288820655
"biomass_production_-4.61419192845586_42.5310469121736_2023.csv",NA,"2023",57.6523704151333,-4.61419192845586,42.5310469121736
"biomass_production_-4.73574147451345_37.9261415091553_2023.csv",NA,"2023",75.4567452290612,-4.73574147451345,37.9261415091553
"biomass_production_-4.77410854006138_40.6743649447964_2023.csv",NA,"2023",65.1699952797111,-4.77410854006138,40.6743649447964
"biomass_production_-4.88031602949787_41.1168360277816_2023.csv",NA,"2023",66.3318087204558,-4.88031602949787,41.1168360277816
"biomass_production_-4.98860088108921_41.5589319598427_2023.csv",NA,"2023",65.7390843381734,-4.98860088108921,41.5589319598427
"biomass_production_-5.09468799209839_36.9493635127378_2023.csv",NA,"2023",76.4227343841285,-5.09468799209839,36.9493635127378
"biomass_production_-5.09901823551428_42.0006546129027_2023.csv",NA,"2023",62.6604324029166,-5.09901823551428,42.0006546129027
"biomass_production_-5.14012829450502_39.7001997182697_2023.csv",NA,"2023",69.6686016179683,-5.14012829450502,39.7001997182697
"biomass_production_-5.21162526313727_42.4420056462763_2023.csv",NA,"2023",61.2245237161351,-5.21162526313727,42.4420056462763
"biomass_production_-5.46413279618309_41.0265803578752_2023.csv",NA,"2023",67.1418297937815,-5.46413279618309,41.0265803578752
"biomass_production_-5.49798791810041_38.7239585217435_2023.csv",NA,"2023",73.2835263998708,-5.49798791810041,38.7239585217435
"biomass_production_-5.57635441989185_41.4679252883422_2023.csv",NA,"2023",67.3662345910218,-5.57635441989185,41.4679252883422
"biomass_production_-5.69077892166161_41.9088819051021_2023.csv",NA,"2023",65.7933886571808,-5.69077892166161,41.9088819051021
"biomass_production_-5.95337593873881_38.1883499462065_2023.csv",NA,"2023",73.5893983121371,-5.95337593873881,38.1883499462065
"biomass_production_-6.06048305423437_38.630658116161_2023.csv",NA,"2023",73.5098752556684,-6.06048305423437,38.630658116161
"biomass_production_-6.16255875598467_41.373472913922_2023.csv",NA,"2023",64.9866365708493,-6.16255875598467,41.373472913922
"biomass_production_-6.19136740342734_36.7651281417951_2023.csv",NA,"2023",78.585621352825,-6.19136740342734,36.7651281417951
"biomass_production_-8.17569207836888_37.7856034674229_2023.csv",NA,"2023",76.5931402601831,-8.17569207836888,37.7856034674229
"biomass_production_0.0450183513374809_47.6358912957024_2023.csv",NA,"2023",47.1533213896826,0.0450183513374809,47.6358912957024
"biomass_production_0.0636232126609343_44.0087621368582_2023.csv",NA,"2023",53.3462927220282,0.0636232126609343,44.0087621368582
"biomass_production_0.130783795040995_47.190461219929_2023.csv",NA,"2023",47.7835817301515,0.130783795040995,47.190461219929
"biomass_production_0.140644765825135_43.5621278788541_2023.csv",NA,"2023",55.4813136719674,0.140644765825135,43.5621278788541
"biomass_production_0.214692117677679_46.7448305599348_2023.csv",NA,"2023",49.0259005210654,0.214692117677679,46.7448305599348
"biomass_production_0.296799423635825_46.298995413821_2023.csv",NA,"2023",49.4493360786503,0.296799423635825,46.298995413821
"biomass_production_0.377159538926738_45.8529517464371_2023.csv",NA,"2023",49.474643945347,0.377159538926738,45.8529517464371
"biomass_production_0.423078284785135_52.650391532822_2023.csv",NA,"2023",41.8020766606985,0.423078284785135,52.650391532822
"biomass_production_0.455824123934251_45.4066953948592_2023.csv",NA,"2023",49.928825860457,0.455824123934251,45.4066953948592
"biomass_production_0.519556619113266_52.2055037897954_2023.csv",NA,"2023",42.5678282765263,0.519556619113266,52.2055037897954
"biomass_production_0.539918144801739_48.5857868638722_2023.csv",NA,"2023",44.8031487761338,0.539918144801739,48.5857868638722
"biomass_production_0.608263147159702_44.5135273787485_2023.csv",NA,"2023",52.8962883073625,0.608263147159702,44.5135273787485
"biomass_production_0.613697622696733_51.7604832930947_2023.csv",NA,"2023",42.8296452522779,0.613697622696733,51.7604832930947
"biomass_production_0.623799165013012_48.1401421965252_2023.csv",NA,"2023",45.2771865727318,0.623799165013012,48.1401421965252
"biomass_production_0.682131002827297_44.0666067935441_2023.csv",NA,"2023",53.4180798062269,0.682131002827297,44.0666067935441
"biomass_production_0.70558185301741_51.3153268906344_2023.csv",NA,"2023",43.9616375672587,0.70558185301741,51.3153268906344
"biomass_production_0.705826201859073_47.6943180022665_2023.csv",NA,"2023",46.8144218879389,0.705826201859073,47.6943180022665
"biomass_production_0.754490346162962_43.6194556912717_2023.csv",NA,"2023",55.5930074558362,0.754490346162962,43.6194556912717
"biomass_production_0.786056706198043_47.2483102404933_2023.csv",NA,"2023",47.4954587618637,0.786056706198043,47.2483102404933
"biomass_production_0.86454574087502_46.8021147424179_2023.csv",NA,"2023",48.7966447132279,0.86454574087502,46.8021147424179
"biomass_production_1.02966497632152_41.828449951843_2023.csv",NA,"2023",64.1250584286689,1.02966497632152,41.828449951843
"biomass_production_1.05203734282513_49.5332732670968_2023.csv",NA,"2023",44.4816495161138,1.05203734282513,49.5332732670968
"biomass_production_1.09508518777022_41.3800732830717_2023.csv",NA,"2023",67.4522567290479,1.09508518777022,41.3800732830717
"biomass_production_1.13372392753606_49.0873842606086_2023.csv",NA,"2023",44.4989164184201,1.13372392753606,49.0873842606086
"biomass_production_1.15725706061254_52.7071871296156_2023.csv",NA,"2023",41.8527217630588,1.15725706061254,52.7071871296156
"biomass_production_1.21356640185859_48.6413370747193_2023.csv",NA,"2023",44.8533435938741,1.21356640185859,48.6413370747193
"biomass_production_1.24652982972617_52.2616472882548_2023.csv",NA,"2023",42.4102636957005,1.24652982972617,52.2616472882548
"biomass_production_1.29162339926501_48.195127508865_2023.csv",NA,"2023",45.2314118390682,1.29162339926501,48.195127508865
"biomass_production_1.30172077606558_44.1207509892169_2023.csv",NA,"2023",53.5390604859814,1.30172077606558,44.1207509892169
"biomass_production_1.36795105732954_47.7487512402478_2023.csv",NA,"2023",46.667009761135,1.36795105732954,47.7487512402478
"biomass_production_1.36938439803977_43.6731148999898_2023.csv",NA,"2023",55.781691418422,1.36938439803977,43.6731148999898
"biomass_production_1.4356742127157_43.2252536904467_2023.csv",NA,"2023",54.488934286148,1.4356742127157,43.2252536904467
"biomass_production_1.44260314759478_47.3022038292655_2023.csv",NA,"2023",47.103673413222,1.44260314759478,47.3022038292655
"biomass_production_1.51563119743431_46.8554807245418_2023.csv",NA,"2023",48.9613965298951,1.51563119743431,46.8554807245418
"biomass_production_1.66181322129273_50.0321228885008_2023.csv",NA,"2023",46.2649821968197,1.66181322129273,50.0321228885008
"biomass_production_1.73913309596728_49.5858250105665_2023.csv",NA,"2023",44.3840023335577,1.73913309596728,49.5858250105665
"biomass_production_1.81468639628585_49.1393861991723_2023.csv",NA,"2023",44.7289024917883,1.81468639628585,49.1393861991723
"biomass_production_1.88853011813251_48.6928019566352_2023.csv",NA,"2023",45.353383876331,1.88853011813251,48.6928019566352
"biomass_production_1.96071879681463_48.246067675291_2023.csv",NA,"2023",45.7681585121541,1.96071879681463,48.246067675291
"biomass_production_1.98526125909777_43.7230957776894_2023.csv",NA,"2023",55.9323328583717,1.98526125909777,43.7230957776894
"biomass_production_10.0505859798381_44.9365916327007_2023.csv",NA,"2023",56.2810868168918,10.0505859798381,44.9365916327007
"biomass_production_10.0509978908344_45.3872388345417_2023.csv",NA,"2023",52.4972023248451,10.0509978908344,45.3872388345417
"biomass_production_10.053665751317_48.0885517762493_2023.csv",NA,"2023",37.9912267237862,10.053665751317,48.0885517762493
"biomass_production_10.0541459496407_48.5384080060577_2023.csv",NA,"2023",38.2899866613912,10.0541459496407,48.5384080060577
"biomass_production_10.0546371941394_48.9881794056385_2023.csv",NA,"2023",39.1174366217664,10.0546371941394,48.9881794056385
"biomass_production_10.055139851542_49.4378730070015_2023.csv",NA,"2023",39.0825604227615,10.055139851542,49.4378730070015
"biomass_production_10.055654305339_49.887495841408_2023.csv",NA,"2023",38.9130181577277,10.055654305339,49.887495841408
"biomass_production_10.0561809567449_50.3370549403241_2023.csv",NA,"2023",34.3730303990346,10.0561809567449,50.3370549403241
"biomass_production_10.0572725521149_51.2360100642716_2023.csv",NA,"2023",37.2145457059863,10.0572725521149,51.2360100642716
"biomass_production_10.0578383967686_51.6854201618026_2023.csv",NA,"2023",36.9173392556659,10.0578383967686,51.6854201618026
"biomass_production_10.0602469853193_53.4827751634899_2023.csv",NA,"2023",38.9057044914618,10.0602469853193,53.4827751634899
"biomass_production_10.0608881647625_53.932077848799_2023.csv",NA,"2023",38.5517458238544,10.0608881647625,53.932077848799
"biomass_production_10.0615461474103_54.3813802474313_2023.csv",NA,"2023",38.703941786063,10.0615461474103,54.3813802474313
"biomass_production_10.0629151543277_55.2800125377755_2023.csv",NA,"2023",34.7898498805406,10.0629151543277,55.2800125377755
"biomass_production_10.0643596268924_56.1787288527103_2023.csv",NA,"2023",31.5116977033809,10.0643596268924,56.1787288527103
"biomass_production_10.0651120882412_56.6281363290766_2023.csv",NA,"2023",30.050873157751,10.0651120882412,56.6281363290766
"biomass_production_10.0658858123596_57.0775862109488_2023.csv",NA,"2023",30.91215639145,10.0658858123596,57.0775862109488
"biomass_production_10.6668983301609_43.5816216334309_2023.csv",NA,"2023",61.0171541376405,10.6668983301609,43.5816216334309
"biomass_production_10.6774505676033_44.4836109798891_2023.csv",NA,"2023",56.4685582479725,10.6774505676033,44.4836109798891
"biomass_production_10.6828944957767_44.934378988718_2023.csv",NA,"2023",56.4323060226093,10.6828944957767,44.934378988718
"biomass_production_10.6884547563226_45.3850053166624_2023.csv",NA,"2023",51.2093058671264,10.6884547563226,45.3850053166624
"biomass_production_10.7309490863618_48.5360144589493_2023.csv",NA,"2023",39.77440457508,10.7309490863618,48.5360144589493
"biomass_production_10.7375801323293_48.9857608118772_2023.csv",NA,"2023",38.8163317637312,10.7375801323293,48.9857608118772
"biomass_production_10.7443652181638_49.435428765173_2023.csv",NA,"2023",38.4549442025174,10.7443652181638,49.435428765173
"biomass_production_10.751309519003_49.885025329637_2023.csv",NA,"2023",38.240034283546,10.751309519003,49.885025329637
"biomass_production_10.7584184491213_50.3345575153273_2023.csv",NA,"2023",34.1608458372634,10.7584184491213,50.3345575153273
"biomass_production_10.7731531343169_51.2334567922745_2023.csv",NA,"2023",37.1127072420618,10.7731531343169,51.2334567922745
"biomass_production_10.788617923835_52.1321826955164_2023.csv",NA,"2023",38.2911498231829,10.788617923835,52.1321826955164
"biomass_production_10.7966406141253_52.5814981745902_2023.csv",NA,"2023",38.6641719309179,10.7966406141253,52.5814981745902
"biomass_production_10.8048662927925_53.0307913693984_2023.csv",NA,"2023",38.9315843748017,10.8048662927925,53.0307913693984
"biomass_production_10.813302498277_53.4800693095594_2023.csv",NA,"2023",38.5783181238379,10.813302498277,53.4800693095594
"biomass_production_10.8219571519924_53.929339030955_2023.csv",NA,"2023",38.6161069722349,10.8219571519924,53.929339030955
"biomass_production_11.2648227465196_42.6732199431993_2023.csv",NA,"2023",64.9329061156778,11.2648227465196,42.6732199431993
"biomass_production_11.3046371790052_44.4776394783048_2023.csv",NA,"2023",57.3482122468638,11.3046371790052,44.4776394783048
"biomass_production_11.3151190717735_44.9283518703812_2023.csv",NA,"2023",56.8491477547829,11.3151190717735,44.9283518703812
"biomass_production_11.3258249005873_45.3789213498802_2023.csv",NA,"2023",51.3591851263939,11.3258249005873,45.3789213498802
"biomass_production_11.3951624444697_48.0797295352482_2023.csv",NA,"2023",38.8740023714626,11.3951624444697,48.0797295352482
"biomass_production_11.4076424219074_48.5294946749556_2023.csv",NA,"2023",39.4801523141431,11.4076424219074,48.5294946749556
"biomass_production_11.4204093670276_48.9791728184844_2023.csv",NA,"2023",38.7694719378293,11.4204093670276,48.9791728184844
"biomass_production_11.4468426818276_49.8782959497166_2023.csv",NA,"2023",35.9394007069213,11.4468426818276,49.8782959497166
"biomass_production_11.4745439321424_50.7771545581346_2023.csv",NA,"2023",37.5098298247353,11.4745439321424,50.7771545581346
"biomass_production_11.488897623029_51.2265020384862_2023.csv",NA,"2023",38.0406165535749,11.488897623029,51.2265020384862
"biomass_production_11.5036024608235_51.6758042316541_2023.csv",NA,"2023",37.2294215318652,11.5036024608235,51.6758042316541
"biomass_production_11.518670987857_52.1250680834617_2023.csv",NA,"2023",38.7771340085246,11.518670987857,52.1250680834617
"biomass_production_11.5341163602867_52.5743005399723_2023.csv",NA,"2023",38.5369006889986,11.5341163602867,52.5743005399723
"biomass_production_11.5499523859528_53.0235085481447_2023.csv",NA,"2023",38.9281516184381,11.5499523859528,53.0235085481447
"biomass_production_11.5661935650767_53.4726990564662_2023.csv",NA,"2023",38.0795958724244,11.5661935650767,53.4726990564662
"biomass_production_11.5828551340506_53.9218790155631_2023.csv",NA,"2023",38.8214554926763,11.5828551340506,53.9218790155631
"biomass_production_11.6175043546061_54.8202351027674_2023.csv",NA,"2023",36.9625398215901,11.6175043546061,54.8202351027674
"biomass_production_11.6355266029806_55.2694251479518_2023.csv",NA,"2023",33.7328653690334,11.6355266029806,55.2694251479518
"biomass_production_11.6540385488793_55.7186324790922_2023.csv",NA,"2023",32.7366930680906,11.6540385488793,55.7186324790922
"biomass_production_11.8587401943154_42.2123633245875_2023.csv",NA,"2023",66.0685177395553,11.8587401943154,42.2123633245875
"biomass_production_11.8727351210055_42.6638144598064_2023.csv",NA,"2023",63.7890736619971,11.8727351210055,42.6638144598064
"biomass_production_11.8870169365624_43.1150856512302_2023.csv",NA,"2023",59.0014319315582,11.8870169365624,43.1150856512302
"biomass_production_11.9316673562369_44.4678898491115_2023.csv",NA,"2023",57.8160522450674,11.9316673562369,44.4678898491115
"biomass_production_11.9471820730073_44.9185114689699_2023.csv",NA,"2023",57.2602904421266,11.9471820730073,44.9185114689699
"biomass_production_11.9630281180832_45.3689881669129_2023.csv",NA,"2023",52.844794561503,11.9630281180832,45.3689881669129
"biomass_production_11.9792155029163_45.8193269021441_2023.csv",NA,"2023",44.2565119383418,11.9792155029163,45.8193269021441
"biomass_production_12.0841244215947_48.5188502323011_2023.csv",NA,"2023",39.3495576785957,12.0841244215947,48.5188502323011
"biomass_production_12.1030197578639_48.968417062352_2023.csv",NA,"2023",38.4105483498071,12.1030197578639,48.968417062352
"biomass_production_12.1831376955866_50.7659259139736_2023.csv",NA,"2023",38.0833981639302,12.1831376955866,50.7659259139736
"biomass_production_12.2043801930452_51.2151477775282_2023.csv",NA,"2023",38.8293340329015,12.2043801930452,51.2151477775282
"biomass_production_12.2261420787429_51.6643211852005_2023.csv",NA,"2023",39.0630688276695,12.2261420787429,51.6643211852005
"biomass_production_12.2484418895284_52.1134529685_2023.csv",NA,"2023",38.1775248520826,12.2484418895284,52.1134529685
